Date RSI14 RSI7 MACD STOCH5 STOCH14 PPO TREND10 TREND20 QUADTREND10 INTENSITY ADX14 AROONUP14 AROONDOWN14 AROON_DIFF CLOSE_MA_DIFF LIN_DEV QUAD_DEV PRICE_OSC VAR_RATIO MONEYFLOW
20181009   43.51522   28.04523   -5.23726   32.11917   35.49203   -1.80757   -4.96965   -0.00148   -3.10969  -11.37601   16.10748   14.28571   92.85714  -78.57143  -17.48802  -14.95084   26.79753   -2.79669    8.26943  -15.68276
20181010   23.55046    9.41455   -9.67804   22.46064   24.57396   -3.48944   -9.74938   -0.92068   -3.14687  -24.17341   18.63612    7.14286  100.00000  -92.85714  -46.30675  -42.26639  -35.35124   49.18967   49.45216  -29.08761
20181011   17.66951    6.18534  -13.60192   18.00412   19.02310   -5.47585  -14.18123   -2.84581   -3.00514  -28.67537   21.94291    0.00000  100.00000 -100.00000  -48.22463  -37.89886  -23.40920   49.94248   49.99907  -35.82487
20181012   29.38029   24.75307  -13.49896   22.07477   20.83665   -5.77643  -16.96332   -5.16204   -0.56875  -26.64744   25.01350   50.00000   92.85714  -42.85714  -32.63526    0.96512   30.10554   49.99233   49.99882  -25.70158
20181015   27.64381   22.61198  -13.34352   21.99565   19.78449   -5.93401  -26.07392   -8.83579   -0.05998  -28.46813   27.86477   42.85714   85.71429  -42.85714  -29.28104    9.08996   21.04366   49.99845   49.98426  -31.23986
20181016   41.94715   44.35050   -9.91167   34.88539   27.83599   -4.64687  -21.55319   -8.98949    0.41563  -14.52625   28.76814   35.71429   78.57143  -42.85714   14.13677   36.04084   27.35528   50.00000   45.87894  -21.20343
20181017   42.04987   44.50195   -7.29472   54.42781   33.27654   -3.56121  -12.85111  -12.07710    4.00577  -11.92609   29.46923   28.57143   71.42857  -42.85714   19.96088   28.30449    7.15887   49.83906   48.41857  -12.92462
20181018   36.42330   35.39269   -6.35545   51.58500   30.99534   -3.37780   -7.02474  -14.97589    4.12131  -19.15172   30.57637   21.42857   64.28571  -42.85714   -1.21321    9.09770  -21.48759   48.57591   41.85136  -16.87083
20181019   36.23007   35.08261   -5.48353   43.87951   29.25588   -3.07193   -4.33040  -16.62059    4.57165  -19.66898   31.60442   14.28571   57.14286  -42.85714   -5.76433    7.25207  -20.28738   39.04890   41.70776  -20.68592
20181022   34.59514   32.34758   -4.94471   32.22044   26.28739   -2.89174   -1.30006  -17.66220    0.84231  -26.77840   32.74389    7.14286   50.00000  -42.85714  -11.39293   -2.33230  -16.07840   37.75862   39.56052  -28.48515
20181023   32.79551   29.33488   -4.20242   34.77108   24.88979   -2.82198   -0.01545  -18.75180   -1.45930  -15.81381   34.61482    0.00000  100.00000 -100.00000  -16.66972  -20.20501   -3.84850    0.40984   40.11648  -19.36370
20181024   24.62683   17.85058   -5.23169   24.52532   17.40142   -4.03268   -1.11687  -17.82170  -10.30109  -27.03427   36.75127    0.00000  100.00000 -100.00000  -36.21861  -37.58575  -22.60854   46.36974   49.88337  -17.04188
20181025   34.68642   34.91845   -4.31898   28.63331   19.02371   -3.67602   -5.05299  -17.80550   -1.83547  -16.05917   38.73513    0.00000   92.85714  -92.85714  -11.76955   -1.02780   29.79814   47.08868   49.79962   -2.98185
20181026   30.33546   28.11731   -4.11483   25.81299   16.49628   -4.01653   -9.37116  -16.39157   -0.64964  -14.42903   40.92499    7.14286  100.00000  -92.85714  -21.95428  -15.23184    8.83112   49.73352   49.80596  -14.44922
20181029   29.11814   26.26991   -3.49999   26.10787   15.93714   -4.19206  -15.68443  -13.95497   -0.00194  -19.88764   43.14174    0.00000  100.00000 -100.00000  -18.42093   -1.78440    4.05840   49.63031   49.33556   -9.73660
20181030   36.42580   38.75675   -2.44448   36.38448   23.01919   -3.31771  -13.08375  -13.46508    0.11732   -1.96368   45.20014    0.00000   92.85714  -92.85714    0.47537   34.11471   24.03516   49.89061   35.56698   -6.86870
20181031   41.20080   46.49002   -0.69981   51.11230   32.21621   -1.99922   -6.65314  -12.28470    1.57931   -1.67399   45.03341   28.57143   85.71429  -57.14286   12.13602   34.64049   19.24353   46.91514   43.03240  -17.26458
20181101   45.62960   53.40287    1.02928   66.87986   42.85471   -0.44832   -1.45898   -9.72738   11.96569    9.01414   44.69981   21.42857   78.57143  -57.14286   17.10437   32.03680    5.81019   42.09025   48.83646   -7.52322
20181102   43.63845   49.22913    2.11848   70.68106   47.41170    0.37855   -0.00228   -7.72330   11.24132   -1.86531   43.85309   14.28571   71.42857  -57.14286   10.60783   15.46785  -24.92315   27.20814   48.48639   -3.35171
20181105   45.98862   53.18183    2.93871   75.38950   52.79722    1.26040    1.63772   -5.92865    5.81438    5.01368   43.06685    7.14286   64.28571  -57.14286   11.06743   11.84900  -18.31199   27.08595   31.59692    2.61228
20181106   48.64801   57.62100    3.77670   82.54226   60.37127    2.17474   16.38951   -2.29778    0.22590   19.39122   41.85559    0.00000   57.14286  -57.14286   10.46637    6.71459   -7.02474   12.57159    8.82177   -0.10603
20181107   56.50117   69.21550    5.81948   88.10088   73.43968    3.82233   21.60868   -0.22224    1.15668   25.17979   38.95507  100.00000   50.00000   50.00000   22.33248   28.87047   10.79991   26.84594   46.99392   20.23899
20181108   55.70682   67.35410    6.57602   90.00364   81.17005    4.67009   34.80557   -0.02594    0.00161   24.09220   36.23009  100.00000   42.85714   57.14286   16.60478   -0.68898   -5.23093   12.35540   49.07129   18.57043
20181109   51.51602   57.63762    6.30909   81.65022   82.04958    4.54219   26.12729    0.00006   -0.21203   15.30190   34.45502   92.85714   35.71429   57.14286    4.36799  -33.90409  -22.20931   18.15402   45.50064   26.40914
20181112   44.66255   43.70539    4.80657   56.52815   74.54061    3.34385    8.84710    0.00003   -2.86911   -1.84864   33.67144   85.71429   28.57143   57.14286  -14.81592  -39.35267  -28.71962   34.36648   47.21900   23.84746
20181113   44.04248   42.52686    3.59234   40.39354   68.73912    2.38987    0.64189    0.03108   -6.81039   -6.12134   33.08222   78.57143   21.42857   57.14286  -16.12664  -29.27439   -5.45725   28.40171   49.25709    4.69412
20181114   41.76521   38.14999    2.37321   31.49704   61.97032    1.38449   -0.03735    0.18642   -8.72243  -16.33897   33.03336   71.42857   14.28571   57.14286  -19.22787  -24.89215    7.04252    3.53039   49.36760    8.13003
20181115   46.29884   47.67550    2.18647   37.37854   61.85628    1.25919   -0.35469    0.42987   -4.84063   -1.85012   33.22583   64.28571    7.14286   57.14286   -4.73261   -1.40425   30.57491   16.97879   40.27488   10.62155
20181116   47.40906   49.94032    2.12053   46.35445   60.77705    1.30135   -2.00788    1.08587   -0.26360    8.47714   32.99089   57.14286    0.00000   57.14286    1.87652   11.21082   22.16570    4.38886   -6.45262   18.37949
20181119   41.39875   37.56925    1.16619   39.27647   45.42073    0.45637   -8.42318    1.05456   -0.00002   -5.79668   33.30590   50.00000    0.00000   50.00000   -9.49527   -8.54629   -8.00602   -1.51007   19.51153    8.03801
20181120   36.09781   28.66017   -0.29467   28.97167   32.06982   -0.96702  -18.24730    0.31452    0.00614   -8.51795   34.27977   42.85714  100.00000  -57.14286  -21.50672  -24.60466  -28.81931   23.16143   48.54295   -3.24502
20181121   37.65152   32.05709   -1.01139   24.68791   24.82935   -1.59079  -18.11407    0.00086    0.00019  -11.92677   35.13184   35.71429   92.85714  -57.14286  -15.58265   -1.79777   -3.40852   17.44257   49.52081  -19.58832
20181123   35.80754   28.89965   -1.77966   16.97229   16.88347   -2.16977  -21.82193   -0.04740   -0.07180   -9.16736   36.17219   28.57143  100.00000  -71.42857  -18.55451   -8.00079    2.71378   11.47878   49.36805  -25.04608
20181126   43.02317   44.27501   -1.23574   25.63735   19.39144   -1.57827  -14.67097   -0.57133   -0.00422   -0.55395   36.11812   21.42857   92.85714  -71.42857    1.69827   27.49988   29.87834   28.27876   32.12054  -19.62340
20181127   44.44728   47.10126   -0.60753   50.42490   22.71634   -0.89430   -8.74693   -3.11057    0.55277   13.09817   35.85237   14.28571   85.71429  -71.42857    9.89623   27.62350   17.29151    8.55088   25.39209   -4.66731
20181128   53.11337   62.38454    1.16126   66.94993   36.28288    0.79683   -0.15449   -3.48040    7.98379   23.89611   33.84864    7.14286   78.57143  -71.42857   29.86264   36.02699   20.45879   12.07878   49.17885   13.64581
20181129   52.26096   60.40766    1.91003   73.77330   46.67892    1.77663    0.01569   -3.18855   19.49620   21.34744   31.75360    0.00000   71.42857  -71.42857   22.61330   22.93165  -23.02835    9.90006   49.63818   19.68445
20181130   54.45201   64.10150    2.71662   80.59597   60.25988    2.67513    3.08023   -1.64935   12.78104   27.64201   29.62841    0.00000   64.28571  -64.28571   22.24179   17.02692  -27.31377    9.22483   47.49346   14.21482
20181203   58.89275   71.00040    3.97428   84.57640   71.39078    3.83785   23.47499   -0.54671    2.44620   20.09197   28.29942  100.00000   57.14286   42.85714   25.85331   18.70162  -13.16099    2.69997   47.98656   11.43414
20181204   46.72788   45.63248    2.86854   61.68650   61.40414    2.72287   13.95808   -0.49850   -0.26717    1.35169   27.09689   92.85714   50.00000   42.85714  -14.44643  -40.54771  -34.49544   36.09731   43.23898    0.47030
20181206   46.26172   44.78680    1.96950   54.85857   54.67033    1.84551    4.61719   -0.42560   -3.22459   10.20259   27.09425   85.71429  100.00000  -14.28571  -16.06332  -31.87202  -11.10228   10.29138   47.71064   25.23133
20181207   39.73301   33.65707    0.23484   38.66972   38.54423    0.06194    0.06004   -0.30160  -11.83774   -4.13412   26.81219   78.57143   92.85714  -14.28571  -30.22962  -34.53189  -10.64076   32.94403   49.95737   18.94416
20181210   40.45468   35.15623   -0.74657   34.12084   34.03718   -0.93093   -0.73541   -0.16661   -9.34131   -1.42413   27.07835   71.42857  100.00000  -28.57143  -22.73207  -20.29855   24.68356   28.45426   49.97260   28.01176
20181211   40.54660   35.36053   -1.24412   31.82611   31.12422   -1.45616   -5.54775   -0.11351   -3.09464  -12.94717   26.71544   64.28571   92.85714  -28.57143  -15.97388   -6.33698   26.85840   12.65991   42.88532   18.63854
20181212   42.66155   40.23496   -1.18443   39.31259   31.21781   -1.41991  -14.91855   -0.16291   -0.00626  -17.73187   26.12971   57.14286   85.71429  -28.57143   -2.84467   18.73401   22.71306  -24.15826   28.63052    5.60095
20181213   42.55113   39.99661   -1.17650   44.06524   31.14232   -1.29586  -17.21990   -0.22995    0.25739  -20.31564   25.77723   50.00000   78.57143  -28.57143   -0.10964   22.62809   10.67716  -25.22922  -34.29811   -6.05210
20181214   36.94969   29.06964   -2.00039   35.31787   23.59296   -2.02136  -20.04965   -0.78263    0.73258  -24.02093   26.05737   42.85714   71.42857  -28.57143  -12.94485    0.51229  -23.13740  -31.48341   10.41984  -12.04426
20181217   32.19041   21.81745   -3.18011   27.48837   17.99884   -3.27282  -19.30762   -1.61514    0.08806  -28.46208   27.05451   35.71429  100.00000  -64.28571  -25.72985  -18.35358  -28.52745  -12.88957   47.48218  -21.12451
20181218   31.94754   21.47490   -3.94815   22.14236   14.21162   -3.87792  -15.62080   -2.46681   -0.11087  -30.32948   28.00705   28.57143  100.00000  -71.42857  -21.58982  -15.78895   -2.34624  -11.17471   49.08608  -24.54481
20181219   28.76009   17.18188   -4.71987   18.27130   11.52485   -4.69085  -14.32643   -3.96968   -0.41432  -30.98190   29.29681   21.42857  100.00000  -78.57143  -26.01738  -23.42771   -1.89818   -0.05979   49.32359  -21.82260
20181220   25.79292   13.74873   -5.44161   16.51522   10.03289   -5.61823  -16.23245   -7.52899   -1.54109  -31.46741   30.91513   14.28571  100.00000  -85.71429  -28.92468  -26.97804   11.69887   17.55631   48.07337  -38.77873
20181221   22.67356   10.66906   -6.12796   12.26297    7.30728   -6.70957  -19.21124  -11.17747   -0.62313  -34.56633   32.67730    7.14286  100.00000  -92.85714  -30.84233  -29.22830    3.94461   20.97647   48.93282  -42.21371
20181224   19.47037    8.02124   -7.07919    8.27407    4.92582   -8.02036  -27.73247  -17.46576   -0.40314  -37.73752   34.71065    0.00000  100.00000 -100.00000  -35.27447  -33.79665  -10.03893   27.58263   49.90220  -57.61675
20181226   37.24463   40.23537   -4.95102   22.67028   14.82059   -6.27812  -19.11305  -16.75781    0.04899  -21.65347   35.31034    0.00000  100.00000 -100.00000    3.83063   41.35998   36.71309   48.14214   48.78729  -38.70409
20181227   39.53885   43.89506   -2.89081   44.20057   23.17278   -4.41525  -11.27373  -17.94070    1.82239   -7.82126   35.40242    7.14286   92.85714  -85.71429   11.86752   35.19936   19.04555   46.43937   47.52869  -21.65939
20181228   39.27700   43.37040   -1.55419   55.90320   29.29526   -2.93643   -4.36652  -17.73046    4.54303  -12.98647   34.83117    0.00000   85.71429  -85.71429   11.99601   25.58739   -3.32290   42.26284   47.98688  -23.58429
20181231   42.07778   48.26195   -0.51652   67.80542   35.52466   -1.32219   -0.57834  -18.48051   11.30940   -8.33008   34.30073   14.28571   78.57143  -64.28571   16.14578   22.49094  -10.57638   35.21430   48.53491  -12.66664
20190102   42.42036   48.87903    0.70087   76.23139   39.93485   -0.03152    0.00438  -15.78395   13.43457    7.73713   33.99876    7.14286   71.42857  -64.28571   12.12397   14.05651  -20.61946   12.68504  -24.09814   -4.33450
20190103   37.00647   37.04093    0.60943   64.88834   37.44881   -0.15833    0.46431  -16.08530    0.41836   -4.94814   33.99826    0.00000   64.28571  -64.28571  -10.14220  -16.84437  -26.17533  -18.56353   -5.05141   -8.73690
20190104   46.98958   54.61298    1.98127   74.04984   46.57549    1.43153    4.58433  -11.33414    0.00004    5.81701   32.97102    0.00000   57.14286  -57.14286   10.34803    9.63211    9.02027    6.69079   11.61511    4.53600
20190107   49.10279   57.94440    3.06791   78.43823   58.13542    2.90968   10.96222   -6.28936   -0.10743   11.87507   31.44128    0.00000   50.00000  -50.00000   13.16296    4.73127   15.03710   13.68924   25.52700   10.92859
20190108   51.59842   61.86638    4.00210   84.30581   70.53787    4.32176   15.05565   -2.71777   -0.10130    9.49531   29.75313    0.00000   42.85714  -42.85714   16.04449    5.63465   15.38855   16.93145   38.14351   31.57944
20190109   52.84855   63.84166    4.69352   87.48121   79.11272    5.38172   18.49573   -0.71559    0.99907   10.48600   27.87121  100.00000   35.71429   64.28571   16.03542   15.43693   -5.57065   22.23719   43.11411   44.99489
20190110   53.82257   65.42608    5.26376   90.87572   85.70769    6.09006   22.83881   -0.02354    0.84246   20.77621   26.25208  100.00000   28.57143   71.42857   14.62437    6.62676  -15.09375    0.82891   -2.39562   38.68258
20190111   53.93515   65.61919    5.40578   93.11385   90.23555    6.35961   29.34757    0.13892    0.06764   27.32015   24.74860   92.85714   21.42857   71.42857    7.61271   -7.85862  -16.70780  -33.52609  -21.96146   33.40697
20190114   51.78626   59.49277    5.05318   84.03946   91.18059    5.98558   25.64402    2.95431   -0.04589   26.10918   23.48131   85.71429   14.28571   71.42857    0.02550  -23.76035  -18.02092  -34.40265  -42.22197   42.81562
20190115   55.36220   66.33846    5.20043   87.11601   93.68733    6.11265   28.61115   10.78752   -0.87822   32.46931   21.86515  100.00000    7.14286   92.85714    6.26081  -10.83876    9.26536  -33.05841  -39.36219   40.33936
20190116   56.11089   67.69863    5.19000   86.31026   94.35740    6.06974   29.29453   20.52654   -3.83949   28.99611   20.64901  100.00000    0.00000  100.00000    6.30572  -14.29145   23.46514  -34.32160  -34.09378   31.07386
20190117   58.46838   71.86652    5.31064   86.61244   94.65798    6.17376   21.52466   30.35427   -0.04525   34.19096   19.94324  100.00000    0.00000  100.00000   10.09698   11.25362   23.62142  -31.31396  -18.01024   49.80663
20190118   62.32131   77.77959    5.73970   89.43505   95.69503    6.64322   20.94897   33.76226    0.17661   33.87738   19.89508  100.00000   21.42857   78.57143   17.95300   35.32389   24.86931  -19.18158   12.03730   49.13520
20190122   56.51378   62.11346    5.12614   77.98004   91.23828    5.90506   11.93896   31.00654    0.04129   23.97528   19.33007   92.85714   14.28571   78.57143    3.74100  -22.83453  -31.85611  -11.12300  -11.07580   44.38117
20190123   57.17054   63.42665    4.55616   68.36855   89.05374    5.25398   10.08114   28.21521   -0.00000   17.68564   18.69842   85.71429    7.14286   78.57143    2.21380  -18.82609  -18.74790  -19.76610  -20.88138   40.79088
20190124   57.34711   63.79925    4.01235   62.62570   86.93101    4.59983    9.84239   24.59256   -0.11076   17.33749   18.11189   78.57143    0.00000   78.57143    0.74207  -19.67076   -8.83918  -21.65574  -32.14502   41.70885
20190125   60.16397   69.56131    3.86515   68.75445   88.67116    4.37131   13.53687   24.87555   -0.29784   15.26169   18.13248   71.42857    0.00000   71.42857    7.17546   -0.30550   16.86939  -20.63830  -29.47411   36.78447
20190128   56.52254   59.54513    3.30812   62.94452   84.17831    3.59107    9.11271   23.15196   -2.23594   14.19605   17.58938   64.28571    0.00000   64.28571   -2.60389  -24.73025    0.53095  -25.44001  -39.20058   37.20575
20190129   55.89131   57.86096    2.74575   57.13968   79.08634    2.82203    2.35497   24.16618   -2.00682    7.30903   17.25652   57.14286    0.00000   57.14286   -1.92777  -21.14503    1.24755  -36.11068  -40.89382   36.27853
20190130   61.41953   69.75268    2.97683   66.77066   83.65100    2.95973    2.25703   22.48476   -0.00000   14.57902   17.80199  100.00000    7.14286   92.85714   14.24087   26.92755   26.97720  -25.15312  -23.48739   34.56900
20190131   64.14664   74.48643    3.41478   75.77333   87.82042    3.29378    3.74685   21.17057    2.14570   24.33894   18.67200  100.00000    0.00000  100.00000   20.26765   32.59265   16.45959  -16.08737   -0.35709   44.71600
20190201   64.29707   74.74169    3.54662   79.81060   89.31096    3.30177    6.35076   21.36871    4.07955   19.65345   19.61286  100.00000    7.14286   92.85714   17.03559   19.39748  -16.04996  -24.87806   12.00285   38.63330
20190204   66.50758   78.42082    3.75802   86.29604   92.70987    3.42932   23.27364   22.92992    0.79928   27.02362   20.64001  100.00000    0.00000  100.00000   22.97133   19.03100   -6.79817  -24.71610   13.56945   37.34587
20190205   67.79612   80.41779    3.87232   89.63082   94.29917    3.47169   33.10194   23.91109    0.52679   28.80724   21.85095  100.00000    0.00000  100.00000   21.69600   10.69636  -13.75214  -20.26659  -15.49985   45.90340
20190206   66.92058   77.76651    3.76549   89.30542   94.46845    3.17592   36.97949   31.13645    0.01678   23.83086   22.97540   92.85714    7.14286   85.71429   11.40987  -14.59123  -21.44471  -34.54803  -30.96146   45.04231
20190207   60.81258   60.86075    2.89371   71.51101   87.70503    2.27310   22.06625   27.34013   -0.39571   16.98231   22.64319   85.71429    0.00000   85.71429   -7.16888  -35.34608  -26.11165  -33.86846  -31.88879   41.84836
20190208   61.29539   62.08124    2.16846   63.36014   84.05671    1.56875   14.70112   24.77320   -5.37309   24.12548   22.17619   78.57143   14.28571   64.28571   -5.81643  -29.45655    4.32418  -32.14777  -33.85811   46.86264
20190211   61.52747   62.69823    1.96489   58.81760   82.01578    0.98920    6.30932   24.94683   -9.11185   13.56325   21.97277   71.42857    7.14286   64.28571   -5.52134  -21.57491   27.81889  -37.20540  -32.13081   36.11146
20190212   66.53979   74.10254    2.18003   70.45250   86.91080    1.12381    3.56162   20.30980   -0.46547   18.50577   22.48157  100.00000    0.00000  100.00000   13.45179   21.28100   33.61474  -29.30561  -23.51440   42.28429
20190213   67.69874   76.26729    2.72974   76.43337   89.05792    1.21969    3.66377   19.83143    0.17274   14.95911   23.24373  100.00000   14.28571   85.71429   17.10880   25.08871   17.25033  -27.59213   -7.68528   33.84815
20190214   66.01094   71.48851    2.55726   77.91025   89.05129    1.01263    3.39826   21.46864    0.58862   16.05598   23.29746   92.85714    7.14286   85.71429   11.76966    8.42209   -7.67133  -34.12601   -9.74957   26.54627
20190215   69.96367   79.00947    3.52856   85.09279   92.61153    1.27298    6.44434   22.39893    4.75771   18.86560   23.73809  100.00000    0.00000  100.00000   21.96290   28.16164    1.44451  -24.65330   -2.59541   39.65272
20190219   70.55581   79.99792    4.08137   86.16241   93.37634    1.35491   12.09352   25.07575    3.27228   25.84218   24.39281  100.00000    0.00000  100.00000   18.40487   16.29608  -19.54536  -20.18046  -21.20792   34.52108
20190220   71.26724   81.20235    4.03854   87.96500   94.12498    1.33276   24.52838   29.48950    0.38654   27.00453   25.07277  100.00000    0.00000  100.00000   14.92749    2.77586  -18.30262  -32.69052  -19.23597   32.65183
20190221   68.13254   72.23029    3.20389   83.71184   91.57453    0.97078   32.79363   28.21283   -0.17465   20.61306   25.31129   92.85714    0.00000   92.85714    4.89887  -34.51874  -23.05392  -31.11345  -25.04684   33.09521
20190222   70.55567   77.31143    3.18134   86.87118   93.74709    0.89223   31.78774   29.40834   -0.53697   25.34148   25.83095  100.00000   35.71429   64.28571   12.07833  -15.30787   13.17425  -27.77453  -43.65593   40.31942
20190225   71.07879   78.33310    3.22585   79.21797   91.40508    0.75605   26.12503   31.59084   -0.61541   11.95086   26.73999  100.00000   28.57143   71.42857    8.93402  -15.54367   12.82827  -37.57068  -41.22054   22.66236
20190226   70.37015   76.22544    3.53615   72.77193   89.34924    0.48789   22.10508   31.39618   -0.20822   12.22169   27.33400   92.85714   21.42857   71.42857    5.45237  -22.23373   -4.78749  -38.42273  -41.22868   21.67066
20190227   69.91944   74.81543    2.83220   67.66770   87.68179    0.16445   16.61013   27.62407   -0.69774   15.65071   27.22997   85.71429   14.28571   71.42857    2.81575  -24.45681   -2.12307  -39.76407  -41.14549   20.93209
20190228   67.89133   68.42051    2.01165   56.02363   85.28435   -0.24741   11.69422   27.39753   -3.06879    8.53940   27.13337   78.57143    7.14286   71.42857   -1.67414  -27.70357   -0.76207  -40.26807  -48.73390   20.69712
20190301   70.93001   76.32186    1.55998   62.93646   87.55948   -0.29526    7.60153   26.67312   -0.00739    6.84041   27.43300   71.42857    0.00000   71.42857    8.85732   20.96550   25.61567  -39.83130  -44.73650   25.94316
20190304   66.93107   65.16971    0.44250   58.92251   83.06684   -0.59751    3.13480   19.34709   -0.04665   -2.40006   26.78426  100.00000    0.00000  100.00000   -0.18491  -18.92761   -9.78605  -38.23344  -44.67700   13.14734
20190305   65.45073   61.27827   -0.30335   53.72840   78.15569   -0.92984    1.15755   18.17967   -0.37295   -8.95667   26.18187   92.85714    0.00000   92.85714   -2.65773  -23.75379   -8.75623  -37.59111  -44.17450    9.80607
20190306   59.18150   46.78344   -1.48479   39.06640   68.62243   -1.49492    0.00001   15.38907   -3.94197  -21.48191   24.97215   85.71429    7.14286   78.57143  -13.55960  -36.35210  -19.99900  -31.16480  -33.50153   -1.40440
20190307   51.84065   33.92979   -3.12835   30.06144   49.76546   -2.29041   -4.36952    8.06934   -4.07732  -26.45851   23.64382   78.57143    0.00000   78.57143  -24.51549  -39.09354  -26.79369  -20.96150   -2.73933   -7.80718
20190308   50.24914   31.53324   -4.48885   27.23673   40.37274   -2.87040   -9.25501    2.84403   -2.88976  -12.55454   22.94912   71.42857  100.00000  -28.57143  -24.38447  -26.87675    7.08952  -24.30673    1.50720   -6.31912
20190311   59.85311   57.10766   -3.88941   45.49669   48.14983   -2.45512   -4.20486    1.40669   -0.01533    3.57488   21.72095   64.28571   92.85714  -28.57143    9.32886   32.47818   35.82638    1.77864   -5.55091    9.76431
20190312   61.94055   61.53056   -2.84329   61.13715   57.03838   -1.96096   -1.26287    0.47388    0.71468    7.72060   21.00870   57.14286   85.71429  -28.57143   17.10628   31.38212   21.44343    7.90662   -1.84621   12.93142
20190313   65.35815   68.25838   -1.46146   70.61081   67.87830   -1.29528   -0.00053    0.40467    6.60353   11.64671   20.96752  100.00000   78.57143   21.42857   27.39117   31.08912   10.77485    8.01917   19.40765    8.03169
20190314   64.74866   66.92912   -0.56839   76.32392   74.50224   -0.92133    0.24755    0.42732   17.96546    6.34814   20.92929   92.85714   71.42857   21.42857   22.34046   19.31595  -22.40477   -7.36870   15.48580    9.83598
20190315   67.28323   71.86083    0.07078   80.55161   80.27042   -0.46556    5.86482    0.40351    8.76109   11.25141   21.31323  100.00000   64.28571   35.71429   23.39365   16.97618  -19.80505   -1.76380  -20.26430    4.75390
20190318   69.05077   75.06106    0.95804   84.84869   85.88491   -0.04837   22.97349    1.30905    2.81569   19.06528   21.78445  100.00000   57.14286   42.85714   20.45041   10.27273  -17.01518  -21.50223  -23.35707    9.04182
20190319   69.17366   75.28576    1.31567   77.54695   85.61583    0.15216   28.58321    2.17944    0.00127    9.25596   22.64119  100.00000   50.00000   50.00000   13.97985  -11.80864  -14.81811  -22.97799  -33.67581    5.61599
20190320   65.75439   66.75326    0.74863   65.99690   83.27932    0.04289   26.23756    3.16554   -1.04107    4.11492   22.92817   92.85714   42.85714   50.00000    2.31349  -34.52773  -14.51355  -29.26975  -38.09351    9.48916
20190321   71.44184   77.75655    1.54085   74.24492   87.77801    0.46302   18.33003    3.71719   -0.39058   18.94896   23.61986  100.00000   35.71429   64.28571   20.00313    3.20421   32.84098   -6.11034  -30.11693   22.26215
20190322   54.61026   46.68984   -0.50685   49.88555   77.68721   -0.34872    3.78331    2.81976   -1.73038    3.00864   23.61474   92.85714   28.57143   64.28571  -18.82923  -41.52656  -33.04621   24.43334  -12.93655   -2.11638
20190325   54.08439   45.87046   -1.78558   39.44630   70.45837   -0.95316    0.17428    2.47123   -4.96344    3.68215   22.95329   85.71429   21.42857   64.28571  -17.61062  -30.34344   -6.03581   19.18555   -1.80492   -8.03522
20190326   58.36135   54.99694   -1.90698   41.68254   70.60778   -0.98257   -0.00002    2.93543   -1.96107    3.77106   22.91315   78.57143   14.28571   64.28571   -1.55774   -0.29931   23.69560   31.60397   -4.22755   -7.04333
20190327   54.49782   48.28465   -2.73840   36.67457   67.19597   -1.28385   -0.31610    2.61760   -1.62093   -3.89875   22.20757   71.42857    7.14286   64.28571   -8.37539  -11.14806    9.69017   35.01040   -2.65087   -8.01962
20190328   56.72242   53.09970   -2.74876   41.06199   64.77581   -1.28256   -1.52480    2.88114   -0.00912   -0.10816   21.55238   64.28571    0.00000   64.28571   -0.22454   11.41624   15.06471   23.57333  -40.71629   -3.03446
20190329   60.22006   60.30103   -1.83415   58.40036   64.60116   -0.96087   -0.58323    5.26140    0.97735    0.68681   21.44987   57.14286    0.00000   57.14286   13.84303   27.65538   15.25879   -8.44429  -31.64364    2.43383
20190401   65.84624   70.35286   -0.38288   70.93025   75.10962   -0.17205    0.10361    7.24538    7.81834    6.17158   22.21950  100.00000    0.00000  100.00000   27.23529   34.54826   17.13522   17.32186   -4.00878    4.40210
20190402   66.06231   70.71448    0.57838   79.57595   82.39745    0.29059    3.08663   10.73728    9.63485    3.93652   22.95076  100.00000   57.14286   42.85714   21.71887   21.54157  -12.20766    3.87099    8.37850   11.38434
20190403   66.78939   71.99506    1.39546   81.24399   83.85127    0.57986    8.52607   13.51943    7.06695   -4.97734   23.99016  100.00000   50.00000   50.00000   19.20424   12.11629  -24.79281   -2.47569   -1.67223   11.15495
20190404   68.03493   74.21652    1.84438   84.57537   87.32364    0.79878   38.62403   13.68922    0.08768    0.97899   24.95531   92.85714   42.85714   50.00000   16.60972   -3.96834  -18.33688   -5.69806  -21.95352    6.93429
20190405   70.23381   77.94897    2.53621   89.24411   91.36712    1.07013   39.61601   13.82066    0.00054    8.95066   26.12888  100.00000   35.71429   64.28571   17.39693   -2.31907   -5.26052  -10.70820  -38.45549   33.56057
20190408   70.57881   78.52311    2.86814   91.78231   93.88983    1.15149   40.91283   18.31623   -0.00940   15.21841   27.28461  100.00000   28.57143   71.42857   12.39397  -16.57249  -10.12483  -33.61063  -36.05539   41.16112
20190409   65.11205   65.20085    2.10041   77.64445   91.19443    0.81203   33.62363   15.98266   -2.24835    9.08976   27.96113   92.85714   21.42857   71.42857   -0.46218  -37.17721  -20.99870  -24.34980  -41.18830   37.97898
20190410   66.93822   69.23342    1.80626   77.97038   92.29599    0.65470   27.14450   19.46657   -3.59998   15.89259   28.67549   85.71429   14.28571   71.42857    4.12821  -23.23909   18.36729  -20.74070  -45.21668   47.52205
