Date,RSI14,RSI7,MACD,STOCH5,STOCH14,PPO,TREND10,TREND20,QUADTREND10,INTENSITY,ADX14,AROONUP14,AROONDOWN14,AROON_DIFF,CLOSE_MA_DIFF,LIN_DEV,QUAD_DEV,PRICE_OSC,VAR_RATIO,MONEYFLOW,Open,High,Low,Close,Volume,dix,gex,target,return
20150807,44.14734,36.62911,-1.68799,35.868,39.47901,-0.84064,-0.00512,-2.04282,-10.44192,-20.19222,12.56801,0.0,35.71429,-35.71429,-15.64217,-23.22029,16.84807,-18.7107,44.80915,12.48068,175.9922202991662,176.1443979994498,174.90156184397986,175.81466674804688,117858000,0.417334096,1096237295.0,1,0.012599427712960853
20150810,53.43568,57.0942,-0.73175,51.69022,52.39332,-0.36574,-0.81607,-1.90121,-0.00011,-8.52879,11.7206,0.0,28.57143,-28.57143,13.63988,34.00761,34.57384,3.87649,48.43407,22.17267,176.93917226725247,178.11436981546993,176.93917226725247,178.0298309326172,80270700,0.393317181,2057165110.0,0,-0.009023375719089177
20150813,47.28932,44.8653,-1.082,56.93571,53.20088,-0.56421,-1.13345,-1.90162,0.10697,0.33619,12.94825,35.71429,92.85714,-57.14286,-1.97379,1.88153,-8.81279,-2.92556,46.23,11.33029,176.47415395214082,177.16744241924238,175.8654172642239,176.41497802734375,89383300,0.427726805,1089861250.0,1,0.003642077883796002
20150814,50.06122,51.07989,-0.72644,63.44342,57.68945,-0.37608,-0.13073,-0.98965,0.16839,14.47524,13.43694,28.57143,85.71429,-57.14286,3.94758,16.39307,6.6087,2.87237,39.77443,22.18062,176.22047910007117,177.1335839639832,176.07675142252774,177.0574951171875,72786500,0.42419234,1487209662.0,1,0.005586781389288253
20150818,51.73676,53.80662,0.30009,79.36674,70.01141,0.16213,0.55959,-0.00193,0.9752,15.84444,13.08043,14.28571,71.42857,-57.14286,5.95624,5.79777,-11.46574,-28.82941,41.14214,27.17023,177.76773538570794,178.12282967520733,177.29427633304206,177.531005859375,71692700,0.42133722,1868365576.0,0,-0.007905594588313303
20150819,45.93606,41.55121,-0.35536,62.62084,62.87592,-0.17727,0.37132,0.0,-0.34334,7.95929,13.86916,7.14286,64.28571,-57.14286,-9.29998,-31.11368,-22.52667,-15.57137,46.98967,25.20087,176.7785173587321,177.55634468250364,175.3074144880122,176.1275177001953,172946000,0.438126734,1190144019.0,0,-0.020881608823868025
20150820,34.89499,24.49463,-2.69831,42.09141,42.2322,-1.43986,-1.04492,-0.15398,-4.37655,-3.98228,15.65247,0.0,100.0,-100.0,-34.55025,-40.75181,-31.39041,29.54569,50.0,12.41125,174.59716962055765,176.10209798751376,172.39050296326798,172.44969177246094,194327900,0.431575418,-1030802215.0,0,-0.030102472529927704
20150821,25.55744,14.61518,-6.30265,28.84613,28.90413,-3.65328,-7.13753,-1.72209,-4.33436,-14.05492,18.52549,14.28571,100.0,-85.71429,-46.85201,-40.22316,-29.76088,48.81403,50.0,-15.82718,170.55584169252248,172.42432710972753,166.99643728392388,167.25852966308594,346588500,0.440896734,-700178244.1,0,-0.042106636390880636
20150824,18.374,8.92048,-9.72029,27.59945,27.45576,-6.85698,-8.26878,-3.51607,-4.78789,-9.27279,22.503,7.14286,100.0,-92.85714,-48.82763,-38.61409,-28.0291,49.99296,50.0,-17.50514,158.51645325252167,166.96265184222833,154.2130207404922,160.21583557128906,507244300,0.42694424,-1096251821.0,0,-0.011767915995430478
20150825,16.99669,7.95266,-11.86094,24.27913,24.04403,-8.97145,-13.41165,-5.306,-2.7911,-23.62853,26.1964,0.0,92.85714,-92.85714,-46.59933,-26.02467,26.12527,49.99703,50.0,-32.19321,165.22942216566543,165.24633509870256,158.0345108025452,158.33042907714844,369833100,0.431428741,-1268401914.0,1,0.03839396982154497
20150826,34.13878,34.63041,-10.02178,31.71338,30.24436,-8.06566,-14.145,-6.00131,-0.16664,-14.48535,29.62599,57.14286,85.71429,-28.57143,-12.33738,22.96382,36.52478,49.99998,50.0,-23.00521,162.39714911037274,164.68835528604347,159.26046383460778,164.40936279296875,339257000,0.463384696,-531337152.8,1,0.024735000369382698
20150828,42.68544,46.71312,-4.99471,63.76217,46.59444,-4.13915,-13.16658,-6.71586,6.85167,4.33652,32.33485,42.85714,71.42857,-28.57143,22.91906,28.48159,4.00187,49.98736,50.0,-9.65862,167.82498889358004,168.95791015566536,167.3346171008596,168.4844512939453,160414400,0.46544935,62539277.61,0,-0.00807884803533343
20150831,40.64266,43.09309,-3.74758,70.24301,49.06153,-3.12339,-8.58354,-10.64734,19.87387,-0.00185,33.58804,35.71429,64.28571,-28.57143,15.73849,17.95923,-20.96861,47.57347,49.99999,-14.75756,167.49529818284253,168.35767726132048,166.56528026479873,167.123291015625,163298800,0.474038891,-260571411.5,0,-0.029847637892473355
20150901,34.18595,32.3685,-3.62494,56.7096,43.75202,-3.64226,-3.29168,-13.59328,5.97128,-3.56627,35.40302,28.57143,57.14286,-28.57143,-14.82164,-5.02136,-29.35926,49.55668,49.93447,-17.138,163.27642716275903,164.6714541225278,161.2557634762973,162.1350555419922,256000400,0.513793484,-983005883.5,1,0.018980803398708668
20150903,40.70392,43.03119,-1.47527,54.25657,45.1682,-2.01946,0.33389,-17.83879,-0.05835,-3.38837,37.31909,14.28571,42.85714,-28.57143,-4.27959,-4.33746,1.13554,23.18546,49.32668,-6.63952,165.9311605052825,167.44455194259302,164.83206497299105,165.3308868408203,152087800,0.454931867,-623883188.8,0,-0.015136604330822201
20150904,37.3538,36.87309,-1.22224,43.55204,42.12299,-2.01455,0.88569,-17.11407,-8.82045,-3.97999,38.15381,7.14286,35.71429,-28.57143,-12.39695,-21.84972,6.45217,38.66523,46.81148,4.06331,163.04816810000582,163.90208435055692,161.99978532740784,162.82833862304688,207081000,0.4805451,-855189057.2,1,0.025130825092553488
20150908,45.2839,50.41095,0.57319,59.54463,46.22755,-0.63351,0.2411,-12.20642,-1.89434,2.18368,37.79861,0.0,28.57143,-28.57143,10.25453,8.04787,25.85892,46.21552,45.66625,10.63182,165.66061301545895,167.0725397121778,165.00960057179756,166.92034912109375,116025700,0.445795987,-84956480.96,0,-0.013371706322493293
20150909,42.14973,44.35743,1.12773,53.18232,46.77049,-0.2519,-0.50414,-11.76689,0.01406,-14.13831,36.95809,0.0,21.42857,-21.42857,0.89718,2.37744,-1.76054,36.34457,31.95416,22.72758,168.5183126116534,168.64512736887184,164.31634497862805,164.68833923339844,149347700,0.47957567,-560123575.2,1,0.005441760249568883
20150910,43.83073,47.32073,1.72421,53.43614,51.99434,0.37628,-1.28084,-9.60278,2.37016,-3.84487,36.19398,0.0,14.28571,-14.28571,2.51323,16.59855,-7.92334,19.86172,31.53955,8.75973,164.49387524508526,166.74281807011133,164.23178282953492,165.58453369140625,158611100,0.455826689,-207740543.1,1,0.00454415270240327
20150911,45.26872,49.93254,2.25886,57.37963,62.07116,1.09003,-0.04419,-6.85541,3.38077,7.69871,35.48445,0.0,7.14286,-7.14286,5.309,16.26496,-7.67381,25.54733,34.50135,0.86167,165.1871408934242,166.40461392152713,164.4684896779842,166.33697509765625,119691200,0.478371758,-9248519.23,0,-0.00371018965128167
20150914,44.2677,47.67095,2.3091,49.49211,64.83294,1.42008,0.30199,-4.63924,0.35916,-4.56855,34.76442,28.57143,0.0,28.57143,1.89547,-0.58471,-11.06803,8.03604,-10.37495,-4.72538,166.514573705265,166.56529961563513,165.22946140579373,165.71983337402344,79452000,0.469194686,-205729261.5,1,0.01249901593970515
20150915,48.39251,55.55371,3.15731,59.87825,72.54482,2.28061,8.02476,-1.57635,-0.00107,7.41455,33.46234,21.42857,0.0,21.42857,7.9276,14.65874,16.4938,-13.55582,9.87514,4.08702,166.22705113736615,168.23926410788798,165.67750346260664,167.79116821289062,113806200,0.439149783,450945217.9,1,0.008666957308244294
20150917,50.37522,58.4751,4.43839,68.73871,78.60736,3.68847,10.82407,0.24471,0.26318,13.46128,29.59844,100.0,21.42857,78.57143,7.67802,4.49871,-11.26541,-23.6616,28.80224,-6.76336,169.1101368571374,171.5366204921731,168.48448728433996,168.8649444580078,276046600,0.474562529,588318101.3,0,-0.016341588795898532
20150918,45.18329,45.88156,3.74185,50.45527,68.12882,3.03799,6.33349,2.03171,-0.34985,9.85244,28.33548,92.85714,14.28571,78.57143,-5.95633,-34.61823,-26.17191,-7.77152,29.96279,-11.03266,166.3263952569317,168.85047191148456,165.68899914961318,166.1054229736328,223657500,0.506005628,70967074.07,1,0.005167609248122762
20150921,47.01269,49.80464,3.44211,40.95471,63.92619,2.81664,1.49088,3.46063,-0.12145,8.2341,27.16273,85.71429,7.14286,78.57143,-2.41464,-16.73754,-8.2161,-4.24679,15.69793,-9.868,166.94679003307417,168.00060996144143,165.9014640510187,166.9637908935547,105726200,0.469593247,327056397.3,0,-0.012979911880117823
20150923,42.6373,40.04214,1.8025,25.17011,43.78346,1.31462,-0.2067,0.01546,-9.04675,0.34999,26.15223,71.42857,14.28571,57.14286,-13.89822,-23.2038,12.42153,-14.18247,33.65978,-5.11195,164.96661255298037,165.4425329073602,163.9467813696154,164.53318786621094,92790600,0.467162848,-111861435.9,0,-0.0036154644501587008
20150925,41.46739,37.44071,0.77924,28.31182,30.83578,0.39026,-8.84149,-0.0015,-1.27428,-6.33149,25.66662,57.14286,92.85714,-35.71429,-8.02707,-2.97944,21.92461,-32.36562,8.87608,-10.38829,165.41709033093383,165.7230410793332,163.01198002476735,163.89584350585938,155054800,0.45626807,-42796545.13,0,-0.025097853306716544
20150929,34.70301,24.65323,-1.24,18.61543,16.94407,-1.74549,-22.01613,-0.31025,-0.01402,-15.67323,26.51587,42.85714,100.0,-57.14286,-19.03442,-9.79395,1.00419,-25.41491,43.60434,-23.47061,160.00340251256233,161.2526997541438,158.86457843007727,159.87591552734375,159045600,0.43869831,-823790905.1,1,0.01865832610205298
20151001,43.89866,46.61516,-0.20563,42.69462,26.16036,-0.49883,-9.00526,-1.87165,0.88302,-5.319,25.74424,28.57143,85.71429,-57.14286,7.28068,30.94711,17.37904,-5.3903,34.02597,-0.92063,163.24145512234622,163.58990157054592,161.3207721342812,163.28395080566406,131079000,0.486594429,101770360.9,1,0.014937608033359862
20151002,49.72007,58.23286,1.12232,61.67296,35.48112,0.75214,-0.88146,-1.25694,7.04551,11.7008,24.47945,21.42857,78.57143,-57.14286,20.54892,34.41085,14.34809,14.17682,44.25355,23.81435,161.27824964337051,165.7485172731181,160.7258317877849,165.7230224609375,211003300,0.471074036,464894132.9,1,0.017794874495710378
20151005,55.70485,68.04288,2.70334,73.68657,49.45225,2.4834,0.32771,-0.9602,11.39434,18.81871,23.16266,14.28571,71.42857,-57.14286,31.68882,33.47684,9.32882,2.16665,48.99716,29.81403,166.9638255972546,168.90150912336233,166.8533394329519,168.6720428466797,126320800,0.452516469,1190335818.0,0,-0.003426695148429637
20151006,54.33965,64.57483,3.38325,78.43468,57.24596,3.34435,3.80884,-0.23975,8.18518,11.05281,22.0003,7.14286,64.28571,-57.14286,22.45591,16.09333,-27.08128,6.56681,45.37567,24.83254,168.5359866679384,169.10539216367266,167.4226704771853,168.09405517578125,110274500,0.452321765,1074863035.0,1,0.008190928061297287
20151007,57.04058,68.9702,4.1073,84.31594,70.41204,4.20019,17.0797,-0.04193,4.01671,12.91052,21.14167,0.0,57.14286,-57.14286,21.73937,11.45153,-22.04217,-7.61423,43.72857,30.89681,169.03746378221453,169.82784179820842,167.83066188970756,169.4709014892578,124307300,0.432520766,1376634134.0,1,0.009026470666356312
20151012,60.38862,74.06495,5.16226,90.08846,89.19638,5.38027,45.14452,0.89218,-1.04986,17.5596,20.29508,92.85714,35.71429,57.14286,9.78616,-31.23497,-3.93315,-35.97189,7.22421,54.32244,171.1790925297515,171.4680423118617,170.74566785658618,171.2640838623047,56395600,0.443926826,1785772164.0,0,-0.006302052136130554
20151013,57.10458,64.37038,4.90919,79.78827,88.61724,4.79205,40.96383,2.6591,-3.27358,11.23384,19.74542,100.0,28.57143,71.42857,0.01738,-36.03141,-17.35678,-33.74988,-26.85528,53.65853,170.52470809621005,171.80800728553606,170.0147989670317,170.1847686767578,88038700,0.451541084,1558562755.0,0,-0.00479403767285691
20151014,54.68372,57.70879,4.22216,59.72823,86.13003,3.93544,22.66264,6.82386,-9.94035,0.85426,18.81294,92.85714,21.42857,71.42857,-7.72923,-33.08565,-3.12827,-36.67377,-24.60605,40.00659,170.1252727178776,170.71167924108275,169.0714527333189,169.368896484375,99106200,0.459109359,1075231157.0,1,0.015354746408931419
20151015,60.4406,69.46155,4.49064,73.05474,90.73176,3.97341,10.74642,14.93027,-1.8216,13.96874,18.41705,100.0,14.28571,85.71429,8.68013,3.5081,32.91404,-32.22873,-12.41224,42.99896,170.04032333070222,171.97800688766563,169.6663821235935,171.96951293945312,134142200,0.456829916,2483490049.0,1,0.004546416858485225
20151020,61.38701,70.11463,4.19506,86.98218,95.58268,3.41338,11.42824,32.22287,0.20802,24.26429,18.37264,100.0,14.28571,85.71429,8.37596,-0.64503,-11.57177,-32.53676,12.90003,40.03106,172.394412380072,173.23576697500354,172.13945133366403,172.61537170410156,78448500,0.442876506,1593583430.0,0,-0.006203656992106343
20151021,57.56404,59.17987,3.55599,75.52749,92.54872,2.62739,3.68395,32.26182,0.03549,6.14976,18.03405,92.85714,7.14286,85.71429,-2.51411,-21.00467,-25.70324,-30.99076,-36.14566,24.78196,173.04027651039942,173.1932453345911,171.3745424957973,171.54452514648438,102038000,0.445496242,1298322501.0,1,0.016893899865348283
20151022,64.08313,72.64818,3.77245,81.52612,94.12471,2.8067,6.54648,32.55031,0.1803,16.02561,18.29934,100.0,0.0,100.0,14.15698,25.05233,15.64584,-31.03812,-10.46584,27.46857,172.50489783473105,174.65504656924196,171.5445630788464,174.4425811767578,174911700,0.401994258,2146314710.0,1,0.010961690981903915
20151027,64.74853,70.91416,4.49278,82.99758,90.8397,2.83622,26.60266,27.74302,-0.0014,11.38128,20.53224,85.71429,0.0,85.71429,10.9681,-14.50851,-12.09117,-21.65548,31.77426,38.7665,175.2414227722667,175.92131450401772,174.8929764766641,175.5813751220703,77905800,0.440911437,2223122159.0,1,0.011375000097767485
20151029,68.19707,76.63983,4.74011,88.13532,94.44254,2.76066,26.48319,30.35163,0.05533,24.75696,22.44493,100.0,21.42857,78.57143,12.27107,-3.06797,-12.78691,-33.57518,-19.12202,46.37537,177.06864787172526,177.85051889187142,176.94966778100428,177.47657775878906,90525500,0.443989872,3363660993.0,0,-0.004309564740409444
20151030,65.0529,68.42509,3.88996,78.30043,91.50136,2.20051,23.1094,31.3204,-0.1191,9.47839,23.06348,100.0,14.28571,85.71429,1.21041,-26.26538,-16.77714,-37.94889,-19.52941,25.95867,177.67207879459914,177.99503037916745,176.55026813260707,176.71173095703125,131076900,0.430729295,2325838400.0,1,0.011830777706204554
20151103,70.1805,78.08352,3.68258,85.26077,93.95493,2.18312,22.37827,26.27911,-0.2321,25.54968,25.14119,100.0,0.0,100.0,19.05494,-1.09595,16.44827,-24.12181,-11.14144,28.49602,178.44538361793693,179.88165133341406,178.21591742896868,179.32073974609375,95246100,0.436478911,3341666550.0,0,-0.0030331951323200324
20151106,66.5689,68.7455,2.04456,66.68633,87.53804,0.80618,12.04159,27.04133,-0.66703,8.94498,26.87655,78.57143,14.28571,64.28571,0.63926,-25.31734,-6.88009,-32.67492,-45.78766,24.69612,178.24991952969978,178.74284065587923,177.1620980677364,178.50486755371094,110471500,0.445625255,2722731927.0,0,-0.009331285776503773
20151110,60.25869,54.03332,-0.14386,46.76475,75.98039,-0.67207,1e-05,20.25128,-4.62587,13.46142,25.25655,64.28571,0.0,64.28571,-10.87099,-19.62342,9.9251,-36.29826,-21.01815,25.66193,176.35474371958037,177.28110254986547,176.08279480056436,177.24710083007812,75874600,0.422879741,2162825002.0,0,-0.003931709754403934
20151111,57.2248,47.39503,-1.1939,37.71074,61.72694,-1.28563,-0.47231,14.91566,-7.01718,-5.09742,24.6897,57.14286,0.0,57.14286,-13.70737,-21.39614,13.93136,-33.46802,-17.1844,7.50297,177.5190581782685,177.5700477887893,176.48222620482488,176.5502166748047,67846000,0.423607052,2142766889.0,0,-0.013959506136134503
20151112,48.01734,31.45209,-3.10203,25.26164,41.24871,-2.39883,-7.06168,6.03762,-7.77547,-14.29378,23.27571,50.0,100.0,-50.0,-30.34284,-34.68206,-12.66568,-12.73909,18.66997,-6.26637,175.49643633820642,175.97235680257106,174.0686749451125,174.08566284179688,121315200,0.45869043,936173077.9,0,-0.011228536232923192
20151113,42.21557,23.98606,-5.16428,17.31386,27.86064,-3.63221,-22.07064,0.95753,-2.09581,-24.10568,22.9542,42.85714,100.0,-57.14286,-36.2719,-36.95911,-20.25129,5.80448,38.2591,-9.86938,173.66919581586225,173.94114474177755,172.04595730303416,172.1309356689453,153577100,0.444630051,505858398.0,1,0.015206670677621048
20151117,50.39792,43.87541,-4.99185,35.22634,32.01461,-3.43845,-15.97443,-0.0003,0.03306,-7.52545,20.68991,28.57143,92.85714,-64.28571,-2.87602,26.24934,19.64053,18.41711,18.85635,-13.36502,175.0629642986944,175.95530844458867,174.11961757293324,174.62103271484375,121123700,0.451291481,1233059389.0,1,0.015866180634612315
20151119,57.46798,58.39959,-2.36938,68.22358,51.98113,-1.81806,-0.51202,-0.44217,13.05183,5.82236,19.14647,14.28571,78.57143,-64.28571,23.02585,25.55153,-6.89283,16.8272,37.79344,-3.10238,177.27263622064964,177.66357828056675,176.9411907000532,177.2386474609375,88220500,0.431942007,3227424115.0,1,0.0036440063942080325
20151127,59.5862,62.77541,0.35678,76.95493,81.64456,-0.34373,26.45243,-0.0845,-4.42532,5.60514,15.74812,0.0,42.85714,-42.85714,3.54972,-22.73454,18.8051,-41.71173,-49.04565,3.89899,177.98649871174396,178.30095630430588,177.50208437011543,178.09698486328125,37317800,0.431572527,2044117202.0,0,-0.00415164323062045
20151130,56.09244,53.39404,-0.18602,67.90513,81.75972,-0.51621,16.03754,-0.09187,-7.10095,-9.91911,14.72091,64.28571,35.71429,28.57143,-5.14438,-29.66774,-0.56597,-40.6429,-46.56647,9.47303,178.2584407921848,178.37742087757496,177.24710358244,177.3575897216797,112822700,0.429763736,1718802757.0,1,0.00953566829130481
20151201,61.63368,66.68131,0.19306,77.23475,87.29964,-0.16595,8.73088,0.00069,-1.0331,2.4798,14.2872,100.0,28.57143,71.42857,12.02994,10.05123,30.45758,-31.14533,-34.98123,6.18149,177.99499291581722,179.1678059242048,177.7145370673829,179.04881286621094,97858400,0.423868299,2681642856.0,0,-0.010205006023874086
20151202,53.74231,49.0536,-0.64362,55.09997,82.1983,-0.50883,0.28486,0.08787,-0.21489,-11.6446,13.34148,100.0,21.42857,78.57143,-7.96794,-34.11097,-26.57531,-14.59228,-29.77861,2.84583,178.99782608603036,179.32077760773973,176.96665760719728,177.22161865234375,108441300,0.43201226,1914484707.0,0,-0.014002708362966132
20151203,45.26554,34.57223,-2.74151,41.31999,67.76202,-1.45617,-0.53423,0.04448,-2.93668,-21.86805,13.97065,92.85714,14.28571,78.57143,-26.39439,-40.88273,-31.55281,13.16573,16.67777,-19.92945,177.47659127357005,177.74854022970231,174.0091545498405,174.7400360107422,166224200,0.434722579,762878060.2,1,0.019503023246289608
20151204,55.61854,55.58164,-2.05973,53.52014,73.29275,-1.04424,-0.27722,0.34393,-0.04857,-2.01882,14.07458,85.71429,7.14286,78.57143,7.23299,23.71689,29.69845,39.30484,16.95764,-0.58304,174.74005444567254,178.445451759881,174.74005444567254,178.1479949951172,192913900,0.417115481,2387312599.0,0,-0.006058445545723878
20151207,52.24794,49.68661,-2.1848,54.88038,68.06212,-1.08404,-0.35446,0.83128,-0.00699,-7.98102,14.17108,78.57143,0.0,78.57143,-1.90848,2.81599,6.62651,40.75844,17.34181,1.12328,177.81656456600703,178.24149542725306,176.09134630677707,177.06869506835938,102027100,0.432052063,2056127766.0,0,-0.006719707586122281
20151208,48.74109,43.72238,-2.85478,48.32025,57.10807,-1.43452,-1.51028,0.63215,-0.01802,-3.28607,14.86209,71.42857,78.57143,-7.14286,-11.36916,-12.51793,-7.56861,40.51684,3.77368,1.92348,175.48791616376448,177.01765657979035,174.88450875728367,175.87884521484375,103372400,0.430657806,1707999374.0,0,-0.007779621661445635
20151210,46.45718,40.81069,-4.12707,35.65696,37.42098,-2.17187,-5.53205,0.14156,-0.03731,-1.432,17.23023,57.14286,92.85714,-35.71429,-8.54273,-1.74791,5.74699,21.57758,13.75516,-12.66925,174.57853296858232,176.28674977028697,174.34057280619132,174.96096801757812,116128900,0.42071607,1117329675.0,0,-0.019380892187693233
20151211,38.24489,28.25808,-5.76407,25.27175,26.24697,-3.16915,-8.36339,-0.01628,-0.53116,-7.31726,19.36126,50.0,100.0,-50.0,-30.7871,-31.95321,-19.00601,18.51053,35.40725,-23.44495,172.81936598085466,173.49075095622126,171.2556107411635,171.570068359375,211173300,0.446561876,145340174.5,1,0.005052376303982475
20151214,41.11075,34.28625,-6.07264,28.11166,26.39693,-3.40076,-13.33238,-1.27088,-0.09556,-1.10769,21.69083,42.85714,100.0,-57.14286,-17.17742,-2.50237,9.6395,18.8685,28.12448,-4.60759,171.7315312258993,172.5643919216239,169.92981590504468,172.43690490722656,182385200,0.402805432,584071732.6,1,0.010497640658978513
20151215,46.67587,45.45275,-5.00662,38.1377,32.92215,-2.85617,-7.12862,-2.87441,-0.00366,0.9625,22.07535,35.71429,92.85714,-57.14286,2.89733,24.25051,27.02589,27.37729,14.02425,-6.46777,173.96662974708372,175.16493745927306,172.41138179532106,174.24708557128906,154069600,0.379995167,1025373532.0,1,0.014632219377856526
20151216,53.36122,57.35929,-2.88001,57.33666,46.32222,-1.63127,-1.22294,-4.05192,0.78948,9.18976,21.37769,28.57143,85.71429,-57.14286,22.48633,34.28072,25.267,35.59295,36.0838,9.16381,175.38593378868288,177.1026578472434,174.05165782342036,176.7967071533203,197017000,0.397225823,2541139243.0,0,-0.015238359584031413
20151217,46.69886,45.19721,-2.69601,57.4116,45.69288,-1.5633,-2.2813,-4.43036,4.42189,-10.14727,20.69044,21.42857,78.57143,-57.14286,0.80758,9.29475,-25.19245,45.85594,34.50949,4.73795,177.11111915232414,177.17910962376038,174.08561449662216,174.1026153564453,173092500,0.440758313,1182891674.0,0,-0.017814916385984203
20151218,40.43901,35.17862,-3.75884,43.19982,34.26407,-2.34057,-2.2505,-6.63044,0.11143,-20.59905,21.20882,14.28571,71.42857,-57.14286,-18.958,-22.80819,-29.91179,44.30909,38.96994,-18.56964,173.35202030575994,173.4887975033567,170.83855503879266,171.00099182128906,251393500,0.454172771,296092458.4,1,0.008249156912177869
20151221,44.10851,42.00023,-3.63296,37.06967,31.65186,-2.29025,-1.35149,-8.03159,-0.0,-14.76268,21.69017,7.14286,64.28571,-57.14286,-8.88924,-3.12113,-3.02647,45.6257,39.30917,-13.44444,172.18933147169992,172.59114466127477,171.06083152352315,172.41160583496094,99094300,0.426884863,687767931.5,1,0.009074120242669181
20151222,47.93942,48.95146,-2.67863,41.20764,36.93984,-1.67259,-0.13768,-8.03693,-2e-05,-6.12101,21.22868,0.0,57.14286,-57.14286,1.86668,12.65197,13.01382,44.12085,39.24238,-8.3011,173.30925342142444,174.2753164710669,172.30899933725252,173.97608947753906,111026200,0.428663893,1201747914.0,1,0.012383595178858009
20151228,51.04025,53.6328,0.56894,71.9254,62.28125,0.41467,1.47626,-2.76288,0.58707,5.99963,17.90442,0.0,35.71429,-35.71429,10.31362,3.25074,-7.97264,-5.10016,19.45144,19.98902,175.13886794954138,175.48083064605746,174.35234331152188,175.43809509277344,65899900,0.45128133,1633583128.0,1,0.010671701031640612
20151229,55.36591,61.64626,1.71529,79.20029,73.41341,1.14575,2.36325,-0.64653,5.6451,11.10999,16.94166,100.0,28.57143,71.42857,15.96481,18.55717,-5.13372,-1.08262,0.98231,11.63652,176.54944007881346,177.6437361119236,176.51524903498276,177.31031799316406,92640700,0.420889004,2596642778.0,0,-0.0070883406658176495
20151230,52.04183,54.29686,1.79501,70.02835,75.40381,1.19045,3.10105,-0.03139,2.14942,-3.98477,15.78118,92.85714,21.42857,71.42857,2.05734,-3.18227,-22.6311,-6.76251,-28.66768,4.27736,177.06229336593051,177.1477904929977,175.9081473756739,176.05348205566406,63317700,0.441124113,1903021118.0,0,-0.010003084632558168
20151231,47.71867,45.44084,0.97295,46.68556,69.12079,0.65403,7.24731,-0.00125,-0.98452,-14.17758,15.27243,85.71429,14.28571,71.42857,-12.04375,-32.20864,-21.15924,-13.37871,-5.61805,-19.498,175.3696109074986,176.01934491901875,174.2924041748047,174.2924041748047,114877900,0.475102518,1065685892.0,0,-0.013979340817848906
20160105,43.26567,37.77552,-1.45247,36.65477,46.62598,-0.97525,-0.23662,-0.02608,-12.97148,-8.52362,16.76701,71.42857,92.85714,-21.42857,-18.54536,-22.40324,26.49727,13.5289,43.53058,42.12635,172.1807364412771,172.6081960779685,171.02660324923008,172.14654541015625,110845800,0.456152762,237413996.8,0,-0.012614126332367692
20160106,38.8991,30.32523,-2.75191,28.66824,35.07481,-1.89714,-6.73196,-0.07896,-4.80219,-4.67443,17.8234,64.28571,100.0,-35.71429,-26.69241,-26.94288,10.80904,17.18256,43.40207,33.02759,169.56469646860458,171.0351587570948,168.93206451439315,169.97506713867188,152112600,0.438569531,-359510543.3,0,-0.02399123262958458
20160107,32.30528,21.17524,-5.00519,20.3588,24.46304,-3.55204,-18.90515,-0.54775,-2.4858,-8.26438,19.54722,57.14286,100.0,-42.85714,-37.05822,-36.77154,-19.60633,38.65057,49.18474,10.14151,166.99145183759762,168.79533276729515,165.5038869945881,165.89715576171875,213436100,0.441221733,-1342058199.0,0,-0.010976858854057303
20160111,30.37448,19.4378,-7.29347,16.09948,15.58637,-5.41803,-27.30933,-3.6984,-0.21215,-20.65027,23.49606,42.85714,100.0,-57.14286,-26.64514,1.15769,29.58534,21.40195,49.78854,-6.00869,165.00800876132237,165.34998438992451,162.28082650155002,164.23858642578125,187941300,0.434142169,-1243387761.0,1,0.008068256354322179
20160112,34.51041,28.87401,-6.41827,23.233,17.51386,-5.02763,-31.09689,-6.56869,0.03545,-17.93979,24.90838,35.71429,92.85714,-57.14286,-10.73574,37.22645,30.18659,29.66873,44.66407,-4.19911,165.70049568848833,166.3245832405095,163.40930475656077,165.56370544433594,172330500,0.454451741,-764107469.4,0,-0.024940778588184442
20160113,28.77433,20.25071,-6.54481,17.14427,12.4487,-5.64904,-27.02723,-9.76313,0.02155,-28.23659,26.64084,28.57143,100.0,-71.42857,-25.89169,-2.79771,-15.45293,40.21307,31.01865,-17.56395,166.23906015727763,166.58958021137795,161.04970663731973,161.43441772460938,221168900,0.479670256,-1817006985.0,1,0.016417092778800546
20160114,36.11394,34.82566,-5.18161,28.80846,15.36982,-4.92213,-18.81358,-11.68281,0.34724,-17.10688,28.35253,21.42857,100.0,-78.57143,-0.89172,33.09339,17.68959,30.84047,20.28433,-6.39947,162.05000189746585,165.22174609506857,160.43420448386672,164.08470153808594,240795600,0.448384091,-1177880283.0,0,-0.021466403123461264
20160119,32.04295,28.25741,-4.40581,27.31716,12.91791,-4.85378,-14.98167,-14.20526,0.31009,-17.68543,31.39277,7.14286,92.85714,-85.71429,-13.36054,12.76152,-9.67389,39.158,42.81438,-4.87569,162.40047755981843,162.5287102380622,159.1859726114855,160.776123046875,195244400,0.424265555,-397255911.4,0,-0.012815015511609795
20160120,29.49276,24.08796,-3.85245,29.36268,14.50478,-4.90747,-12.09045,-16.34468,0.00375,-13.11768,33.16012,0.0,100.0,-100.0,-19.61237,-8.98063,-14.22081,41.01926,36.52753,-1.00305,158.18572870543971,160.29738057582802,154.75750675573698,158.7157745361328,286547800,0.437330571,-498465362.8,1,0.005601928242365162
